Row ID,officer_id,timestamp,reason,case_number_present,sha256_hash
8112,Officer-7,02/23/2026,Motor Vehicle Theft/Stolen -,no,f6ac383e4cd58105f1864a813cc60f41f836727879a1e1b3aaaceceade667929
8113,Officer-3,02/23/2026,Motor Vehicle Theft/Stolen - joyriding bolo,yes,d0f42415ae23fc00ca31873dc0fab3332ce040fee2f7c8e0e5c25c05cf0c30b8
8114,Officer-7,02/23/2026,Motor Vehicle Theft/Stolen -,no,6bf537663d93ccdc83e5a4b1ad816cd6d966011d9b6a4682d648236e82b9b902
8115,Officer-18,02/23/2026,Motor Vehicle Theft/Stolen - wanted,no,4c687a446ca9b933fea6e68fd4499abd7dc7984825eebd544142a131cabad425
8116,Officer-7,02/23/2026,Motor Vehicle Theft/Stolen -,no,d3d82d34aa58f2b2e825f00b032d8697942835508f2135a13ed5151cc119704d
8117,Officer-7,02/23/2026,Motor Vehicle Theft/Stolen -,no,257cccb9b89b0cb10177292a362c252e93b63a457ec77aa1bd8f92c955d2a34c
8118,Officer-7,02/23/2026,Motor Vehicle Theft/Stolen -,no,a15974d862a1bcdbde308d8c06188241689d2e82210633962a245f11f7528511
8119,Officer-7,02/23/2026,Motor Vehicle Theft/Stolen -,no,5d7d2011b71da33271e28f6ddcc924f0a8a1c5282a26011d529d885e0c017125
8120,Officer-18,02/23/2026,Motor Vehicle Theft/Stolen - wanted,no,cead6696b6a1a7748539d9e3e6f4a7ec831d3045ccd62a86c79990394b9d6129
8121,Officer-13,02/20/2026,Larceny/Theft Offenses - theft,yes,b9b043784d84da43b433bee2282efbe40ba3f04b68040864da1075115111a34e
8122,Officer-13,02/20/2026,Larceny/Theft Offenses - theft,yes,7472e0a9d62c657c40f82a33c7497c3f5bb191ae6b761b22381a276cd7b371a3
8123,Officer-13,02/20/2026,Larceny/Theft Offenses - theft,yes,f11f5adf19c25b9b5e9034c03af26cbcd7245754ec3f8e030b47e4085b2724d6
8124,Officer-13,02/20/2026,Larceny/Theft Offenses - theft,yes,c8d4f5e583d50206a348ac5d99f8446ca2890dfe2bf7e6481cb04686d3fa6261
8125,Officer-13,02/20/2026,Larceny/Theft Offenses - theft,yes,b43f28a189fe2820c78529419c8f9fdd94adc898fa18b1a1e92bb8bb87df23ba
8126,Officer-23,02/21/2026,Motor Vehicle Theft/Stolen - Stolen Vehicle,yes,013b9bff36af4cdc65b3f653ef843b09b84bf501fe11e64230df38522df9967d
8127,Officer-23,02/21/2026,Motor Vehicle Theft/Stolen - Stolen Vehicle,yes,53c6db0cce8b2e8c52dd238557ccf92bd53941d22f09b420e56ff4ff5a94cc87
8128,Officer-1,02/22/2026,Hit and Run/Car Accident - hit and run,no,4ebceecd85e3e3743fb35cd80a85e279e501a59a1a563f0f3c71cccc477e4a10
8129,Officer-18,02/22/2026,Hit and Run/Car Accident - wanted,no,365e9626bbd5cf7f8e83803dc721c0d8538576d1e48be143fefaa3e21390ef18
8130,Officer-1,02/22/2026,Hit and Run/Car Accident - hit and run,no,2730a4e7337cffa2b61cdbae52ad4ca6542edea8c16556adf3f337316285dc46
8131,Officer-1,02/22/2026,Hit and Run/Car Accident - hit and run,no,bff0a7ef4ec5efbfbd8cde1e4a5320cd791f2951c01e7376c8477f729b330178
8132,Officer-1,02/22/2026,Hit and Run/Car Accident - hit and run,no,3f49d76c85cb9c31ed1b47d15985d17f86b279d7bc89dcbcaf6b60c661114441
8133,Officer-18,02/22/2026,Hit and Run/Car Accident - wanted,no,461d257c3c6b0af565e437c0d7cf2a97a39602b538ad4cca3f02c7a2ed4779d3
8134,Officer-1,02/22/2026,Hit and Run/Car Accident - hit and run,no,974db02f7a3d85c9fe0bbf0becf937d3b89a62dd94a1ec60f58c14feb0703574
8135,Officer-1,02/22/2026,Hit and Run/Car Accident - hit and run,no,fc906eaaeb23b73009d84afbbdccde89efeab405e465dfd5f76f82e47567dcfc
8136,Officer-1,02/22/2026,Hit and Run/Car Accident - hit and run,no,ae19cdd4393d4b99074941627353cda3d71ebc65c147ee682b14cb9e35ffb4a2
8137,Officer-5,02/2026,[redacted],no,ddbc78e89a38fb2b4fe4fa4fdf4314bf49a85ea0d9c209f6aa215a6ff1b06ead
8138,Officer-5,02/2026,[redacted],no,8017f16205a79b8a88b7c85daccf6547da4a0bff08e20bfa9c32f3fc4167b8fd
8139,Officer-5,02/2026,[redacted],no,24c70a5f078e1cc4d7e813966c9ad4fc2b1491a41a578e5bc385bf84bc6411d0
8140,Officer-5,02/2026,[redacted],no,c49b22361adf7463542da4bddcf30e096a83c9c7b54fe5875aabc2fed210f4ad
8141,Officer-5,02/2026,[redacted],no,817ba0735e28111db15efaac056d2e98c61892c38b508b8b6a9a3b0383fbdc6b
8142,Officer-5,02/2026,[redacted],no,ab2540f23b7243c48dbc48e4eb4aa99f820cc0f1d1a26c150297b5f235466b81
8143,Officer-5,02/2026,[redacted],no,2f9d7796877436aa1d976110655ece73f9192587bef179e6efea5888aca57f58
8144,Officer-5,02/2026,[redacted],no,5d8df1018ea2a40f0c3dd4e2e6be7d4f7e55eb201230f9be75b336dd04725536
8145,Officer-27,02/19/2026,Disorderly Conduct/Disturbance -,no,48c2024e93e8a09ad2d4986673151955fe8bf3594af728d2730a92353223de78
8146,Officer-27,02/19/2026,Disorderly Conduct/Disturbance -,no,7d75dc2c2a63de7d2d7c80c7d8ba49bc32c66bb4e3e73f83ce514aa22fc73908
8147,Officer-27,02/19/2026,Disorderly Conduct/Disturbance -,no,5b1ae401ace590b9494a5e30522ddf666607af1bbedba003aa64557fc658819a
8148,Officer-27,02/19/2026,Disorderly Conduct/Disturbance -,no,6588b16fdf942a8763789bc525190a934055d98ec563d1f67d124040db51abe0
8149,Officer-27,02/19/2026,Disorderly Conduct/Disturbance -,no,b4181c346eb2227c43aea99c573e54611aa27961afa1dc5af066dc2c73c34406
8150,Officer-27,02/13/2026,Wanted Person (Arrest Warrant/Fugitive) - warrant,no,6ae9517d35522ecbbba74b8b39423bbd17b7ca231ebd086034c44fb5f7b43873
8151,Officer-27,02/13/2026,Wanted Person (Arrest Warrant/Fugitive) - warrant,no,c0cde2008b4f193b8327ce244fd71b2a3e1b283f94eeefb2de3ebe6d9bdd2008
8152,Officer-27,02/13/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,a906a6cfe5ae53af4e3e8f62bb8ae998afdfb3c5800d07307ed4e18723508aea
8153,Officer-27,02/13/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,d1863cfb0dcf1212784aed2225aba572feba0925c606271019444728eac918b8
8154,Officer-27,02/13/2026,Wanted Person (Arrest Warrant/Fugitive) -,no,be034a1c6692afa91ced5b69a2a3cc282363192a486ec51c361f78ac8f511b65
8155,Officer-23,02/2026,[redacted],yes,2181e4d2cb0cf87672cddd6de6a29d245c285a1a9b410015b74dbe39eb1dfd90
8156,Officer-12,02/11/2026,Financial Crime (Embezzlement/Fraud) -,no,ebe746c277262afe3e086c0546200cc9be7364933ae4e8c72848c8db43220456
8157,Officer-12,02/12/2026,Financial Crime (Embezzlement/Fraud) -,no,09a8bd66263cace02402215c5a493f2633caf792fb15513d2c771c84659bac7f
8158,Officer-12,02/12/2026,Financial Crime (Embezzlement/Fraud) -,no,77c48e2f2653a24a0f565f0f8468f5a6d720d6c8471770a0c725385fccfbec77
8159,Officer-34,02/2026,[redacted],no,18bf95ea2a2c16292338137cada8523376012389444f3f8ad0635dfa81fad078
8160,Officer-34,02/2026,[redacted],no,51da09ac74268697b0c7e2ba0d0af35a7811979f3ceb5544812a39d4e05b7a73
8161,Officer-34,02/2026,[redacted],no,40b2865da868cbbb3d56b80762a3785fb24e1c9ba7ef35eec6e3ee126dfda854
8162,Officer-12,02/11/2026,Financial Crime (Embezzlement/Fraud) -,no,ea6610bb9f86fcead07c2dec6524e9b747d70446f944abfffa3b13993bcc2b3e
8163,Officer-12,02/11/2026,Financial Crime (Embezzlement/Fraud) -,no,b142364201985e41b50573dcf79d8f74fa69f1e5b553c0dd25a30dee482ec993
8164,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,15a5885d439f945bd554d3e882ee7c01e6b8ba7712284797b6c6c431c74a19d5
8165,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,a06b9fd62af62bb90ee23481dc8dc1545975becee7c7cabd70385ac8dc6c0f80
8166,Officer-12,02/11/2026,Financial Crime (Embezzlement/Fraud) -,no,ce0a65d75cd20b8a97287cbd667dea925aa5a2789635ac77b41adc3fcbb400a1
8167,Officer-12,02/11/2026,Financial Crime (Embezzlement/Fraud) -,no,7819c1c2349476694ac5c3a78e34aa3669fa0301750ef1ded81cfd11c5e14d4c
8168,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,6aea6cfcdb24ec05842608eb162911ae43677431b6e1c8abb3f550351d84d93c
8169,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,e211573cd0a41bfb19f3a23c3feb5d41bc54a1aaed9cf96681c473fe04862b10
8170,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,a1ad81aa2864dcb50429a5b133da5e80790ff2020a836690a6f0da2cc10a88a6
8171,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,fb5166ab36e489ae592f4c4f0b72e44f0f6e1a25cb70531b6986ccb418ce4a59
8172,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,a3cdeca34ba5dcb68c972da941d64fac0cd46d25fdf026ca73a7d6edb46ae806
8173,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,161feea9741ea38f4b14373053117e97cd8033f8edcd39ba4c389c7afd7eaafc
8174,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,eecdfe91300f42d49ad619b562810b4081a231ffe15214e970a11f4136f925d1
8175,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,a03927c22ae58f19a297a94b681550ec1710f4ec81748db8c02ae52b29fb949a
8176,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,de19315aee9a2e2d5326f7ddcf48c6daf7e16422a5a69fbde08e1a763e88ea1e
8177,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,ad3a764c5c373e7d788b4643ac9e6f1f0685dcd3a715346ea1dca5a93197a35a
8178,Officer-18,02/12/2026,Destruction/Damage/Vandalism of Property - wanted,no,7015b85a718af51d432fdc587afe8d1bf105daf8b597346ec740d3f80f0a4635
8179,Officer-18,02/12/2026,Destruction/Damage/Vandalism of Property - wanted,no,1406b78450f14ae1133965261f7069284fba049d228485d4272d5a0dfa6befbf
8180,Officer-18,02/12/2026,Destruction/Damage/Vandalism of Property - wanted,no,fb1869370b931ff0bea70b7a96371dfc91a417cd8dd5fcbce383a0c714bdf009
8181,Officer-18,02/12/2026,Destruction/Damage/Vandalism of Property - wanted,no,3afbde3232552983700816750b44dfb5f31c77a48bad9698434ea493b61e9d76
8182,Officer-18,02/12/2026,Destruction/Damage/Vandalism of Property - wanted,no,106ab01673e3175fa19d7c9eda4aec4db3b58769d769f329051ae36ef319d747
8183,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,a80db9b00e9bf6c2f0ef99f0603adbcd9a277429e4f2142991f207d5f22d770f
8184,Officer-18,02/12/2026,Destruction/Damage/Vandalism of Property - wanted,no,1c9cceba2d2449de130273d4f627a6735f77b8c474eb438d36d6d586d71ec037
8185,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,5d7beaf78f4df523bb3fa56296ab70bf366620586e1301dcace70afd890b4362
8186,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,c7fffa0d6b0e4bb0639f83073647a50256aacdff6c51b65d5ac52586a6c88011
8187,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,5bb44100918f5932a65a75409af17c01fb3b0f6eb263a6fbe73dfcd8f82dd2c5
8188,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,545dc85d6a606a2b48344961f072ee79136de538a6b733ba9bac0d93ff9a6d36
8189,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,ea48d6e08c230c7e69031f07b1d20858336f9222f7a1eab0dbf993a67ff2c3c2
8190,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,5bda397d2a9396d07f2bcf7ba1197db14e56799f9f606d1b0e9d9481a2a40d41
8191,Officer-1,02/12/2026,Hit and Run/Car Accident -,no,079842c4efb0048748ff08aa09e2c510d489e4903286439ee46d5fdca3b2c173
8192,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,39f99eacd4f2b10d36da9c69fb1848cd74ccd4ac558e15da5bc351cc667e75f3
8193,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,1e057f0b4c30afffce23ce06dcdb659a3b6d69492f6adca29445463716d92250
8194,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,c87faf7bb9ad14331fc260e8f924dfdbe1f167b963ed7b0a962903527ef76f43
8195,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,7ea3e1117fd8d42393d03a0388a84e5d5f60a320f4a89d1dba5c682d1e09f07b
8196,Officer-12,02/10/2026,Financial Crime (Embezzlement/Fraud) -,no,58281c67b70b74cfb1f901b403dc294362672da8ff3f282fb56bc6aa0f0678a8
8197,Officer-7,02/09/2026,Drugs/Narcotics -,no,bbed1c2dc84e5e9e15a6056d35c1386e9f698b4537200156b47acfb277b8e6d1
8198,Officer-7,02/09/2026,Drugs/Narcotics -,no,fa488aff6b708623893da3ec34c403371168cbd21fd280bf50cf046b0ee615dc
8199,Officer-7,02/09/2026,Drugs/Narcotics -,no,407b2e7c2fad19a970d52d51b277c2b3cd88740c0d18ac12aef19fc43832e572
8200,Officer-7,02/09/2026,Drugs/Narcotics -,no,d8157f1e4883afbabc352253c5f0c45ae2e2fa6a16b1352cf3dc7a116b27ef7c
8201,Officer-7,02/09/2026,Drugs/Narcotics -,no,d8157f1e4883afbabc352253c5f0c45ae2e2fa6a16b1352cf3dc7a116b27ef7c
8202,Officer-18,02/08/2026,Traffic Infraction - Evading,no,165465fe3c5416aff3e86dfcaa64d36bffa999e9afeaee680850ed60fc0f0c0c
8203,Officer-18,02/08/2026,Traffic Infraction - Evading,no,a6b14829386517a3ad3a93236dd934b4f3d60b7ea0beedc3986e67975daa05e2
8204,Officer-7,02/08/2026,Drugs/Narcotics -,no,545f2350613d5554f1aa2ffb4201e5aa7e2bab2d1a847944c969e768e2747a46
8205,Officer-29,02/07/2026,evading,yes,70eee6394ac3fb365878b3360eccee8e6e6f91fd173355112436091a53bd5cb7
8206,Officer-7,02/08/2026,Drugs/Narcotics -,no,06d222ebf18c69c4626e0ab897efca3621133bbe189f96aadf74bf6e023cadfd
8207,Officer-24,02/17/2026,Larceny/Theft Offenses - Stolen,yes,6fb1858bc178cbdd2e64349a687ce825179970337eb345b4c011e0afe10a01c4
8208,Officer-12,02/17/2026,Financial Crime (Embezzlement/Fraud) -,no,2ea402206fd65f8f57b94bd065f36ffbf34e02814ebdb1e72385647fb0778a6d
8209,Officer-34,02/18/2026,Larceny/Theft Offenses -,no,d78cc9ce59db726b2e8a1a6cdab64177b78882d305a081840e70197bccd6592c
8210,Officer-34,02/18/2026,Larceny/Theft Offenses -,no,2787092cb5f5f1a4f338888770e953f2046c17adb258a363c36bb992be61ede0
8211,Officer-22,02/16/2026,Wanted Person (Arrest Warrant/Fugitive) - warrant,no,8a8ad36378b09207b423d8f5b514f387d3a0bfb634138b40abd6a34ae5302f0a
8212,Officer-22,02/16/2026,Wanted Person (Arrest Warrant/Fugitive) - warrant,no,21778e2e77f1a48ccca95d3524702ce5f0a78bdc537f2301d5f17b6d9b2859ce
8213,Officer-22,02/17/2026,Wanted Person (Arrest Warrant/Fugitive) - warrant,no,1c7ab5170792424ee8459e0b4d025e70ac7baf2d951000fe22294310af8191ab
8214,Officer-12,02/16/2026,Financial Crime (Embezzlement/Fraud) -,no,f8633756f54c636406494778146f77612eb8c4b0b0187b1becd6050550577f01
8215,Officer-12,02/16/2026,Financial Crime (Embezzlement/Fraud) -,no,db10c2c0cb42191e6c17e6aa8a7c735c71bc99701780299db0119044b90b9327
8216,Officer-12,02/16/2026,Financial Crime (Embezzlement/Fraud) -,no,72cb42cfd6f618af4ad1cddbb2c43ab980860916b838860e1a131617dad28e27
8217,Officer-12,02/03/2026,Financial Crime (Embezzlement/Fraud) -,no,d86c5e25382bc99015da5891a82a8686ee50bdefcb0026373ccf0d337291925a
8218,Officer-32,02/02/2026,Motor Vehicle Theft/Stolen -,no,c664b3b7c457a8f2d85d44f6baab98cfd3cfcfc75973eadf4c25f5e07ae90863
8219,Officer-5,02/03/2026,Larceny/Theft Offenses - theft of trailer,yes,06bfe66281d8bcbffc1fdb9f71d82e8e9a580bb60ed817725b6f81ae92f860e1
8220,Officer-5,02/03/2026,Larceny/Theft Offenses - theft of trailer,yes,ea7f0104b6bd916a079368afaf59f8403061b7cb6253cf4afea41c871c190fb9
8221,Officer-12,02/03/2026,Financial Crime (Embezzlement/Fraud) -,no,8692be13b17142f78d4fe75cae57e5f07115698e3eb6f572c3d95fc235c7bf9a
8222,Officer-6,02/04/2026,Motor Vehicle Theft/Stolen -,no,5cb11699eb81e73a05d268349381c78a76eae4a7ed2e092a7c12bf10aaa0d8ed
8223,Officer-6,02/04/2026,Motor Vehicle Theft/Stolen -,no,a0881e979211ce0f10647aaf9054000c0c3fa7b83e3a3897e6ff2bbadd481642
8224,Officer-18,02/04/2026,Motor Vehicle Theft/Stolen - wanted,no,ca6ee78dd51fbef0c5730386bb30c0c896c6f34851342b9285b4879783934525
8225,Officer-6,02/04/2026,Motor Vehicle Theft/Stolen -,no,501617c2e0ab774643ad4913c9612db0246e00ab9e0ff72b6fc2d3a7c07df627
8226,Officer-6,02/04/2026,Motor Vehicle Theft/Stolen -,no,7a10a3a85ddbfaabc96b4a47c816418672ee0a19557f871240ef35c082b9c4ce
8227,Officer-6,02/04/2026,Motor Vehicle Theft/Stolen - BOLO,no,80cedd6311020e47377bf74e9122d86a72340139aec3624442e74469a64d49d9
8228,Officer-6,02/04/2026,Motor Vehicle Theft/Stolen - BOLO,no,70d647a5055e488dde47f493f94ad3b8535d2471857c9f7541f7f199038b5a9a
8229,Officer-6,02/04/2026,Motor Vehicle Theft/Stolen - BOLO,no,ebfd896bd012183423279dc8d94a1c6ca794060d91340183000ef925394f354b
8230,Officer-18,02/04/2026,Motor Vehicle Theft/Stolen - wanted,no,f4224711904670b58c2bd16f97450dd49523613e7af22534d4f18042c8ce1076
8231,Officer-7,02/04/2026,Drugs/Narcotics -,no,94f39eac810fbfe2c138270976aebae39af4212a04bd334af2210b3ee0e08a18
8232,Officer-7,02/04/2026,Drugs/Narcotics -,no,1a18ba73690b3bf53803df8cae7eceb3576027cae0462f41c228e64dccd2999a
8233,Officer-7,02/04/2026,Drugs/Narcotics -,no,9dbcd59be7e4afa93758ca692eae3d1e74e82d18fa15f73f1a3a32ee5c1fcb6b
8234,Officer-7,02/04/2026,Drugs/Narcotics -,no,16ff4f81117465647e801ff516f1625958179c4398d3cb1aa6af189f1825a88a
8235,Officer-7,02/04/2026,Drugs/Narcotics -,no,08477209c8c46e65d142f0446523ba5cbd1a7f4ff9e4d1e4a0f13dec379ee062
8236,Officer-7,02/04/2026,Drugs/Narcotics -,no,a21b9fe0a1362f9c2a3c25ae955001530b0184603e71e1ff3bf0f3a8c40d2979
8237,Officer-7,02/04/2026,Drugs/Narcotics -,no,d0614690fb5d1adca16219ae197ad26804657c97457981dae2c6372a34897d2b
8238,Officer-7,02/04/2026,Drugs/Narcotics -,no,d6a2db511451af2a14bbac61f90b20d6f934c9314cf618b2081cfacebbcad27b
8239,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,e927bdcf4a468b7e2a30767bb9fcb4ad77d40887ff6e5401a18dd93c703bc0f8
8240,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,21a48144128041d4e553f144053d3072083c37fe9edfdd9601d6d8f6495116ef
8241,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,9a5385dbb60a9e319c04932492fbe4e83523dabebb61fa10e2361caf11e1554c
8242,Officer-5,02/03/2026,Larceny/Theft Offenses - Theft,no,b484ace7e4450eb78b037c842ea66445d7a6ee1e8cf3138e49a817d1504ffbd4
8243,Officer-5,02/03/2026,Larceny/Theft Offenses - Theft,no,b0446ffea49995e1c09f5ac73ead8c5d61ad136445b90511ad4a79a54385dbea
8244,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,df89646e65b9fa0d0617b449dd9cb71e2d7862b9c1fdc24d3555b824aaa6f52c
8245,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,8ecf5e8c0d2e4babd68e35704a0028804ee5cd5472512a31f1a38c0ff4a1c382
8246,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,8cbd9023bd8e3841b367a597268af0ab9691b0078bdea540fe5f3cd465309aca
8247,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,5b22cfc081a84b262d7566eb911d49039c52f7c2195e5d1150622169f7f97f7b
8248,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,da47939c2737f5bae85a9b5b17d8ac3c9f7e10daa67c946a3816b86c34ee8238
8249,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,6e8018c76b083ece895f8f4f3cb35144c61eab1f70d5db3bbb2d02ba6169b501
8250,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,cc69ed7c3d05e399d8c8365049941a64ab126e7cfc2f5402ae705074f3d2ceed
8251,Officer-23,02/03/2026,Larceny/Theft Offenses - Stolen Trailer,yes,f4ffe9c2c6881a292deab00d66841f1b3a6b1fd4a6e62772a2eba229918959e9
8252,Officer-18,02/2026,[redacted],no,67d6a41e9b2fd14e7b779b49c10f3568504cb81fbbb3de11dfa8ede130897e1c
8253,Officer-18,02/2026,[redacted],no,35845b223bd0051eaa110bf0b149c9f3f4c54816b8a4d343396c06be4f9c44f1
8254,Officer-34,02/25/2026,Larceny/Theft Offenses -,no,1dd12e93079250331ecf7b89a55887540ccf53a4c861292508e2be3ccda600eb
8255,Officer-34,02/25/2026,Larceny/Theft Offenses -,no,816295589f3b228a966dc4d706de52cf5478d1ac0117f00dfc6d7b800cbf68df
8256,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,5d780bece3c4a546b90db3e5a0b97a6bc698597508f13187e5f4e8e20f14941e
8257,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,0ea89bd79fedcfd0bd929fbf7412b02d1f409efe115ef9b5e4e2cbbcd1fd9839
8258,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,d6307152078aa0f940d7b17932d12fac4ce070e40c7dde9045cfca4ef1875029
8259,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,8f22b43e9d611fedbe54be810e02b5e6216ff006396bd48a6b972a391ea5d0d3
8260,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,a793503da3d7a3cf02f931d643ddc2655d9776290c1b11311a53d46cc7acc995
8261,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,de8523148cd526757bd1fdd8e083b0ccc7dd508b960b4cf5a4473909da716149
8262,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,76f4e5efde8984a55cfc4938dacf17662c26d8d165e66b5d1454ce8ba3ab6409
8263,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,934c1f76076b4fabaa21ca9a7eb8bb42e8fd71201135211f42a87896ca47d811
8264,Officer-15,02/28/2026,Stolen Property Offenses - stolen vehicle,no,ed95f1d6469ba942eb25be2810f5f8eb2e61d092e1ace69f8da251fb1eeec018
8265,Officer-8,02/27/2026,Traffic Infraction - gun shot,no,cee4fc4f5a719cf4a5a45f05de73db686f55a1d393dce707f1e3c124bf277d43
8266,Officer-8,02/27/2026,Traffic Infraction - gun shot,no,baf93b076b986ef988838a77839f08e3b0216a69b8d6f0c700fbc601cec3d3a4
8267,Officer-8,02/27/2026,Traffic Infraction - gun shot,no,3d8ee0237531dd3f1f000a161726dc8a5aa90d90912c54c05ea70bc229840b98
8268,Officer-8,02/27/2026,Traffic Infraction - gun shot,no,d248bf408d3b8bda04c50bf831f3204bbb63f011c3d354c5f124604538a65ab9
8269,Officer-8,02/27/2026,Traffic Infraction - gun shot,no,7b14cb6d3d4632a68071e42d432111e0f5de640887b1c0adc051f75c32e29907
8270,Officer-28,02/27/2026,Weapons Offense (Guns/Shots Fired) -,no,3898a2269843b56873a1c5d947cf6b003d1ede594daef85900eb4268289cdb5b
8271,Officer-28,02/27/2026,Weapons Offense (Guns/Shots Fired) -,no,55b33a50d523b9b69e4ef668ea9136ea3b3e6596bb29d07226ac428f5408ea6d
8272,Officer-28,02/27/2026,Weapons Offense (Guns/Shots Fired) -,no,8c05a663d8f4860591c120fc5ee71c24f95c4b7dc87d7008a6892c2d35120c5f
8273,Officer-8,02/27/2026,Traffic Infraction - gun shot,no,6b4a58387f1d0ea3eac7aa9c2585e6811416932d20adef9a2e9d2f34cd66478d
8274,Officer-8,02/27/2026,Traffic Infraction - gun shot,no,df8c53bda558c9c67c8b66e3fabac4ba0517618089a2c71115e42449684b932d
8275,Officer-28,02/27/2026,Weapons Offense (Guns/Shots Fired) -,no,d604ca6dddffed565a0bba73358c67dca7e5e46ebcf0f5e18db157966fa7ed00
8276,Officer-18,02/2026,[redacted],no,cac4f0a6be0abf7ce842e2a8642b7d0b11fa7e6c91c91b13250bd9c5a88973ed
8277,Officer-18,02/2026,[redacted],no,fac27370cc4d12e86ac77e2d5309647482ea9ecf4c9a91824da8b94dd6b8f85f
8278,Officer-18,02/2026,[redacted],no,893933630771d8f7becb2cebd036507334d7feb46ab84920b3c02d79478140b4
8279,Officer-18,02/2026,[redacted],no,b02942c3f8193efc32ac3ee9d440f18f90cadbbf2a494bf9381ae94e7a96b0bd
8280,Officer-18,02/2026,[redacted],no,837a5c8d41bd3bce2b4b742409b5643807a8cecb77ea1c45c938f5afbcdb4e03
8281,Officer-18,02/2026,[redacted],no,0874b2a71e2cadacf7796d2e6b809ea8bf26d43e6bb85fefe4753ca30a2344ad
8282,Officer-18,02/2026,[redacted],no,dd0365ca092f02abbc15c0e69f3e6d59bfd389d7a33c42dcf97e0d0cfa29a599
8283,Officer-12,02/05/2026,Financial Crime (Embezzlement/Fraud) -,no,ef646cfa6aa96ccfcb67646d9a169d5ca1fa1b25e7168cb2c334939ab017a3db
8284,Officer-3,02/04/2026,Wanted Person (Arrest Warrant/Fugitive) - atm theft [redacted],no,201ebc429bb453e7b7acf94dd1b9c3be37adbb6fb2112262162491d16e04b71e
8285,Officer-3,02/04/2026,Wanted Person (Arrest Warrant/Fugitive) - atm theft [redacted],no,5b66fbc184e632b0194976f6ac3909ca7455e927521b43a6aaf475cd41a758cc
8286,Officer-28,02/04/2026,Larceny/Theft Offenses - wanted person [redacted]-[redacted],unknown,75a52de77f88284c7800751e8f70b74a5b36baefb15a1dda69b1abd652e188fb
8287,Officer-12,02/05/2026,Financial Crime (Embezzlement/Fraud) -,no,dc54913f50e1b79b8e720e5f13cbfc05a4dc63d8d16e6c442380bea5741a0918
8288,Officer-12,02/05/2026,Financial Crime (Embezzlement/Fraud) -,no,5082685871ac282989f8424534f4f9cb48dba18ff6565f5105ca82f99564073a
8289,Officer-32,02/06/2026,Stolen Property Offenses - Stolen Trailer,yes,0e3bbb6b3bea81fc41c14e7f5a68a2f78fb6cc8990c2f16a204a3f3c466d0f05
